tot_users,new_users,activity_score_pca,users_lag1,new_users_lag1,activity_lag1,new_users_ma7,activity_ma7,new_users_diff,activity_diff,impact_score,target
1429114.5454545454,16358.454545454588,-1.1709024341184044,1412756.0909090908,16358.454545454357,-1.1548667059296363,16358.45454545453,-1.126019862920789,2.3101165425032377e-10,-0.016035728188768195,0.0,16358.454545454588
1445473.0,16358.454545454588,-1.1442578586524252,1429114.5454545454,16358.454545454588,-1.1709024341184044,16358.45454545453,-1.1414540543268386,0.0,0.026644575465979203,0.0,16358.454545454588
1461831.4545454546,16358.454545454588,-1.0812905893013602,1445473.0,16358.454545454588,-1.1442578586524252,16358.45454545453,-1.1378293970004565,0.0,0.062967269351065,0.0,16358.454545454588
1478189.9090909092,16358.454545454588,-1.0655279326462594,1461831.4545454546,16358.454545454588,-1.0812905893013602,16358.454545454588,-1.1154947036796123,0.0,0.015762656655100793,0.0,16358.454545454588
1494548.3636363638,16358.454545454588,-1.0602473729712798,1478189.9090909092,16358.454545454588,-1.0655279326462594,16358.454545454588,-1.0878309383928313,0.0,0.005280559674979646,0.0,16358.454545454357
1510906.818181818,16358.454545454357,-1.050030373277584,1494548.3636363638,16358.454545454588,-1.0602473729712798,16358.454545454531,-1.0642740670491209,-2.3101165425032377e-10,0.010216999693695827,0.0,16358.454545454588
1527265.2727272727,16358.454545454588,-1.1011652239341632,1510906.818181818,16358.454545454357,-1.050030373277584,16358.45454545453,-1.0692427257073216,2.3101165425032377e-10,-0.05113485065657919,0.0,16358.454545454588
1543623.7272727273,16358.454545454588,-1.1410689729470924,1527265.2727272727,16358.454545454588,-1.1011652239341632,16358.45454545453,-1.08812798578253,0.0,-0.03990374901292926,0.0,16358.454545454588
1559982.181818182,16358.454545454588,-1.139094476417036,1543623.7272727273,16358.454545454588,-1.1410689729470924,16358.45454545453,-1.107839761643969,0.0,0.0019744965300563244,0.0,16358.454545454357
1576340.6363636362,16358.454545454357,-1.161093561368867,1559982.181818182,16358.454545454588,-1.139094476417036,16358.45454545453,-1.1356055586667897,-2.3101165425032377e-10,-0.021999084951831005,0.0,16358.454545454588
1592699.0909090908,16358.454545454588,-1.029597705005925,1576340.6363636362,16358.454545454357,-1.161093561368867,16358.45454545453,-1.1177136789347302,2.3101165425032377e-10,0.13149585636294203,0.0,16358.454545454588
1609057.5454545454,16358.454545454588,-1.0196732735205705,1592699.0909090908,16358.454545454588,-1.029597705005925,16358.45454545453,-1.0873647540780997,0.0,0.009924431485354601,0.0,16358.454545454588
1625416.0,16358.454545454588,-0.814905847747592,1609057.5454545454,16358.454545454588,-1.0196732735205705,16358.45454545453,-1.0063175969107387,0.0,0.20476742577297846,0.0,16358.454545454588
1641774.4545454546,16358.454545454588,-1.0390499468153085,1625416.0,16358.454545454588,-0.814905847747592,16358.454545454588,-0.975806693272349,0.0,-0.22414409906771648,0.0,16358.454545454588
1658132.9090909092,16358.454545454588,-1.0971118201993444,1641774.4545454546,16358.454545454588,-1.0390499468153085,16358.454545454588,-0.9926852220707039,0.0,-0.0580618733840359,0.0,16358.454545454588
1674491.3636363638,16358.454545454588,-1.1123351429289057,1658132.9090909092,16358.454545454588,-1.0971118201993444,16358.454545454588,-1.0158506894227877,0.0,-0.015223322729561284,0.0,16358.454545454357
1690849.818181818,16358.454545454357,-1.0999790239369402,1674491.3636363638,16358.454545454588,-1.1123351429289057,16358.45454545453,-1.0871189834701247,-2.3101165425032377e-10,0.012356118991965426,0.0,16358.454545454588
1707208.2727272727,16358.454545454588,-1.1253104410737846,1690849.818181818,16358.454545454357,-1.0999790239369402,16358.45454545453,-1.1086841070347437,2.3101165425032377e-10,-0.025331417136844392,0.0,16358.454545454588
1723566.7272727273,16358.454545454588,-1.1335852608124743,1707208.2727272727,16358.454545454588,-1.1253104410737846,16358.45454545453,-1.1178024671880262,0.0,-0.00827481973868971,0.0,16358.454545454588
1739925.181818182,16358.454545454588,-1.1206403490253563,1723566.7272727273,16358.454545454588,-1.1335852608124743,16358.45454545453,-1.1198787687121388,0.0,0.012944911787118096,0.0,16358.454545454357
1756283.6363636362,16358.454545454357,-1.092287459424521,1739925.181818182,16358.454545454588,-1.1206403490253563,16358.45454545453,-1.1179558775840341,-2.3101165425032377e-10,0.02835288960083515,0.0,16358.454545454588
1772642.0909090908,16358.454545454588,-1.0896709491582335,1756283.6363636362,16358.454545454357,-1.092287459424521,16358.45454545453,-1.1090460046051462,2.3101165425032377e-10,0.0026165102662876194,0.0,16358.454545454588
1789000.5454545454,16358.454545454588,-1.148807760409496,1772642.0909090908,16358.454545454588,-1.0896709491582335,16358.45454545453,-1.1128516295044018,0.0,-0.05913681125126247,0.0,16358.454545454588
1805359.0,16358.454545454588,-1.1130806875938128,1789000.5454545454,16358.454545454588,-1.148807760409496,16358.45454545453,-1.1109617141465158,0.0,0.0357270728156831,0.0,14839.384615384508
1820198.3846153845,14839.384615384508,-1.1527766404084212,1805359.0,16358.454545454588,-1.1130806875938128,15978.687062937068,-1.1260840093924909,-1519.0699300700799,-0.03969595281460836,0.0,14839.38461538474
1835037.7692307688,14839.38461538474,-1.1811127733345375,1820198.3846153845,14839.384615384508,-1.1527766404084212,15598.919580419606,-1.1489444654365668,2.3283064365386963e-10,-0.028336132926116253,0.0,14839.384615384508
1849877.1538461535,14839.384615384508,-1.1693708364801991,1835037.7692307688,14839.38461538474,-1.1811127733345375,15219.152097902086,-1.1540852344542425,-2.3283064365386963e-10,0.01174193685433833,0.0,14839.38461538474
1864716.5384615385,14839.38461538474,-1.1649144720510272,1849877.1538461535,14839.384615384508,-1.1693708364801991,14839.384615384624,-1.1670436805685462,2.3283064365386963e-10,0.004456364429171966,0.0,14839.384615384508
1879555.923076923,14839.384615384508,-1.1737450919848007,1864716.5384615385,14839.38461538474,-1.1649144720510272,14839.384615384624,-1.1722857934626412,-2.3283064365386963e-10,-0.008830619933773542,0.0,14839.38461538474
1894395.307692308,14839.38461538474,-1.1756641380394723,1879555.923076923,14839.384615384508,-1.1737450919848007,14839.384615384624,-1.170923634638875,2.3283064365386963e-10,-0.001919046054671636,0.0,14839.384615384508
1909234.6923076925,14839.384615384508,-1.1887131682587546,1894395.307692308,14839.38461538474,-1.1756641380394723,14839.384615384624,-1.1757592175835136,-2.3283064365386963e-10,-0.013049030219282276,0.0,14839.38461538474
1924074.076923077,14839.38461538474,-1.193258510918917,1909234.6923076925,14839.384615384508,-1.1887131682587546,14839.384615384624,-1.1828452273004861,2.3283064365386963e-10,-0.004545342660162488,0.0,14839.384615384508
1938913.4615384613,14839.384615384508,-1.2062566408109157,1924074.076923077,14839.38461538474,-1.193258510918917,14839.384615384624,-1.190973114507015,-2.3283064365386963e-10,-0.012998129891998556,0.0,14839.38461538474
1953752.8461538465,14839.38461538474,-1.2013073898068976,1938913.4615384613,14839.384615384508,-1.2062566408109157,14839.384615384624,-1.1973839274488713,2.3283064365386963e-10,0.004949251004018107,0.0,14839.384615384508
1968592.2307692308,14839.384615384508,-1.2188479908637193,1953752.8461538465,14839.38461538474,-1.2013073898068976,14839.384615384624,-1.2049176331001124,-2.3283064365386963e-10,-0.01754060105682176,0.0,14839.38461538474
1983431.6153846155,14839.38461538474,-1.2227630094732707,1968592.2307692308,14839.384615384508,-1.2188479908637193,14839.384615384624,-1.212293757738701,2.3283064365386963e-10,-0.003915018609551346,0.0,14839.384615384508
1998271.0,14839.384615384508,-1.2193742396844849,1983431.6153846155,14839.38461538474,-1.2227630094732707,14839.384615384624,-1.2155731574570932,-2.3283064365386963e-10,0.0033887697887857726,0.0,16356.0
2014627.0,16356.0,-1.229454851886038,1998271.0,14839.384615384508,-1.2193742396844849,15218.53846153844,-1.2226100229768782,1516.615384615492,-0.010080612201553096,0.0,15995.1875
2030622.1875,15995.1875,-1.2142115075946074,2014627.0,16356.0,-1.229454851886038,15507.489182692312,-1.2214509021596003,-360.8125,0.015243344291430594,0.0,15995.1875
2046617.375,15995.1875,-1.2143790502686704,2030622.1875,15995.1875,-1.2142115075946074,15796.439903846127,-1.2193549123584502,0.0,-0.00016754267406304812,0.0,15995.1875
2062612.5625,15995.1875,-1.2298311928866987,2046617.375,15995.1875,-1.2143790502686704,16085.390625,-1.2219691506590036,0.0,-0.015452142618028297,0.0,15995.1875
2078607.75,15995.1875,-1.2461094526959795,2062612.5625,15995.1875,-1.2298311928866987,15995.1875,-1.2261328008614891,0.0,-0.01627825980928077,0.0,15995.1875
2094602.9375,15995.1875,-1.2498742216924497,2078607.75,15995.1875,-1.2461094526959795,15995.1875,-1.2350484793859495,0.0,-0.003764768996470158,0.0,15995.1875
2110598.125,15995.1875,-1.2471355860563749,2094602.9375,15995.1875,-1.2498742216924497,15995.1875,-1.2432376133328757,0.0,0.002738635636074793,0.0,15995.1875
2126593.3125,15995.1875,-1.219946780411177,2110598.125,15995.1875,-1.2471355860563749,15995.1875,-1.2407665102139953,0.0,0.027188805645197878,0.0,15995.1875
2142588.5,15995.1875,-1.188475434037965,2126593.3125,15995.1875,-1.219946780411177,15995.1875,-1.2263580055494916,0.0,0.03147134637321192,0.0,15995.1875
2158583.6875,15995.1875,-1.2570575446732548,2142588.5,15995.1875,-1.188475434037965,15995.1875,-1.2281538362946929,0.0,-0.06858211063528974,0.0,15995.1875
2174578.875,15995.1875,-1.2776048982729842,2158583.6875,15995.1875,-1.2570575446732548,15995.1875,-1.2357711643488452,0.0,-0.020547353599729368,0.0,15995.1875
2190574.0625,15995.1875,-1.2780091967548977,2174578.875,15995.1875,-1.2776048982729842,15995.1875,-1.2502867684347754,0.0,-0.0004042984819134787,0.0,15995.1875
2206569.25,15995.1875,-1.2853481656015073,2190574.0625,15995.1875,-1.2780091967548977,15995.1875,-1.274504951325661,0.0,-0.0073389688466096725,0.0,15995.1875
2222564.4375,15995.1875,-1.2651270142533844,2206569.25,15995.1875,-1.2853481656015073,15995.1875,-1.2765223187206933,0.0,0.020221151348122968,0.0,15995.1875
2238559.625,15995.1875,-1.2574571542975435,2222564.4375,15995.1875,-1.2651270142533844,15995.1875,-1.2714853827268333,0.0,0.0076698599558409075,0.0,15995.1875
2254554.8125,15995.1875,-1.2266444698114003,2238559.625,15995.1875,-1.2574571542975435,15995.1875,-1.2586442009909589,0.0,0.03081268448614316,0.0,15995.1875
2270550.0,15995.1875,-1.2137330000578292,2254554.8125,15995.1875,-1.2266444698114003,15995.1875,-1.2407404096050394,0.0,0.012911469753571048,0.0,19523.296296296176
2290073.296296296,19523.296296296176,-1.2385906141941356,2270550.0,15995.1875,-1.2137330000578292,16877.214699074044,-1.2341063095902272,3528.1087962961756,-0.024857614136306383,0.0,19523.29629629664
2309596.592592593,19523.29629629664,-1.2796324798320828,2290073.296296296,19523.296296296176,-1.2385906141941356,17759.241898148204,-1.239650140973862,4.656612873077393e-10,-0.041041865637947206,0.0,19523.296296296176
2329119.888888889,19523.296296296176,-1.2762118424961781,2309596.592592593,19523.29629629664,-1.2796324798320828,18641.269097222248,-1.2520419841450563,-4.656612873077393e-10,0.003420637335904697,0.0,19523.296296296176
2348643.185185185,19523.296296296176,-1.281506363976836,2329119.888888889,19523.296296296176,-1.2762118424961781,19523.296296296292,-1.2689853251248082,0.0,-0.005294521480657899,0.0,19523.296296296176
2368166.4814814813,19523.296296296176,-1.280411137174862,2348643.185185185,19523.296296296176,-1.281506363976836,19523.296296296292,-1.27944045586999,0.0,0.0010952268019739364,0.0,19523.29629629664
2387689.777777778,19523.29629629664,-1.2590806003943456,2368166.4814814813,19523.296296296176,-1.280411137174862,19523.296296296292,-1.2743024860105554,4.656612873077393e-10,0.02133053678051655,0.0,19523.296296296176
2407213.074074074,19523.296296296176,-1.2682571280700823,2387689.777777778,19523.29629629664,-1.2590806003943456,19523.296296296292,-1.2723138074040314,-4.656612873077393e-10,-0.009176527675736734,0.0,19523.296296296176
2426736.3703703703,19523.296296296176,-1.2683090273303186,2407213.074074074,19523.296296296176,-1.2682571280700823,19523.296296296292,-1.269014473242402,0.0,-5.189926023629887e-05,0.0,19523.296296296176
2446259.6666666665,19523.296296296176,-1.2855810102718475,2426736.3703703703,19523.296296296176,-1.2683090273303186,19523.296296296292,-1.2703069415166484,0.0,-0.017271982941528874,0.0,19523.29629629664
2465782.962962963,19523.29629629664,-1.2960806283886703,2446259.6666666665,19523.296296296176,-1.2855810102718475,19523.296296296292,-1.2795569485152296,4.656612873077393e-10,-0.010499618116822873,0.0,19523.296296296176
2485306.25925926,19523.296296296176,-1.2795216659558901,2465782.962962963,19523.29629629664,-1.2960806283886703,19523.296296296292,-1.2823730829866817,-4.656612873077393e-10,0.01655896243278021,0.0,19523.296296296176
2504829.5555555555,19523.296296296176,-1.2826084287354895,2485306.25925926,19523.296296296176,-1.2795216659558901,19523.296296296292,-1.2859479333379744,0.0,-0.0030867627795994057,0.0,19523.296296296176
2524352.851851852,19523.296296296176,-1.2832972868506196,2504829.5555555555,19523.296296296176,-1.2826084287354895,19523.296296296292,-1.2853770024826674,0.0,-0.0006888581151300865,0.0,19523.29629629664
2543876.1481481483,19523.29629629664,-1.287530762195678,2524352.851851852,19523.296296296176,-1.2832972868506196,19523.296296296292,-1.2832395359344193,4.656612873077393e-10,-0.004233475345058357,0.0,19523.296296296176
2563399.4444444445,19523.296296296176,-1.28687722495446,2543876.1481481483,19523.29629629664,-1.287530762195678,19523.296296296292,-1.2850784256840617,-4.656612873077393e-10,0.0006535372412179719,0.0,19523.296296296176
2582922.7407407407,19523.296296296176,-1.314173899210579,2563399.4444444445,19523.296296296176,-1.28687722495446,19523.296296296292,-1.2929697933028341,0.0,-0.027296674256118925,0.0,19523.296296296176
2602446.037037037,19523.296296296176,-1.302577669793821,2582922.7407407407,19523.296296296176,-1.314173899210579,19523.296296296292,-1.2977898890386346,0.0,0.011596229416757975,0.0,19523.29629629664
2621969.333333333,19523.29629629664,-1.2962219273890936,2602446.037037037,19523.296296296176,-1.302577669793821,19523.296296296292,-1.2999626803369884,4.656612873077393e-10,0.00635574240472736,0.0,19523.296296296176
2641492.6296296297,19523.296296296176,-1.2281314478752172,2621969.333333333,19523.29629629664,-1.2962219273890936,19523.296296296292,-1.2852762360671777,-4.656612873077393e-10,0.06809047951387637,0.0,19523.296296296176
2661015.925925926,19523.296296296176,-1.1954753792180528,2641492.6296296297,19523.296296296176,-1.2281314478752172,19523.296296296292,-1.255601606069046,0.0,0.03265606865716442,0.0,19523.296296296176
2680539.222222222,19523.296296296176,-1.1485146650647524,2661015.925925926,19523.296296296176,-1.1954753792180528,19523.296296296292,-1.2170858548867791,0.0,0.04696071415330039,0.0,19523.29629629664
2700062.5185185187,19523.29629629664,-1.2428584567574066,2680539.222222222,19523.296296296176,-1.1485146650647524,19523.296296296292,-1.2037449872288573,4.656612873077393e-10,-0.09434379169265417,0.0,19523.296296296176
2719585.814814815,19523.296296296176,-1.2256593523945687,2700062.5185185187,19523.29629629664,-1.2428584567574066,19523.296296296292,-1.2031269633586952,-4.656612873077393e-10,0.01719910436283789,0.0,19523.296296296176
2739109.111111111,19523.296296296176,-1.2203955832198103,2719585.814814815,19523.296296296176,-1.2256593523945687,19523.296296296292,-1.2093570143591346,0.0,0.005263769174758348,0.0,19523.29629629664
2758632.407407408,19523.29629629664,-1.269703705945072,2739109.111111111,19523.296296296176,-1.2203955832198103,19523.29629629641,-1.2396542745792143,4.656612873077393e-10,-0.04930812272526164,0.0,19523.296296296176
2778155.703703704,19523.296296296176,-1.2906303402711548,2758632.407407408,19523.29629629664,-1.269703705945072,19523.296296296292,-1.2515972454576514,-4.656612873077393e-10,-0.02092663432608277,0.0,19523.296296296176
2797679.0,19523.296296296176,-1.2873324895508451,2778155.703703704,19523.296296296176,-1.2906303402711548,19523.296296296292,-1.2670155297467205,0.0,0.0032978507203096363,0.0,16581.5
2814260.5,16581.5,-1.2916530856591377,2797679.0,19523.296296296176,-1.2873324895508451,18787.847222222248,-1.2848299053565524,-2941.7962962961756,-0.004320596108292607,0.0,16581.5
2830842.0,16581.5,-1.2686991940329326,2814260.5,16581.5,-1.2916530856591377,18052.398148148088,-1.2845787773785176,0.0,0.022953891626205092,0.0,16581.5
2847423.5,16581.5,-1.2429446010978111,2830842.0,16581.5,-1.2686991940329326,17316.949074074044,-1.2726573425851817,0.0,0.0257545929351215,0.0,16581.5
2864005.0,16581.5,-1.2168534269412241,2847423.5,16581.5,-1.2429446010978111,16581.5,-1.2550375769327764,0.0,0.026091174156587016,0.0,16581.5
2880586.5,16581.5,-1.248922858577611,2864005.0,16581.5,-1.2168534269412241,16581.5,-1.2443550201623947,0.0,-0.03206943163638698,0.0,16581.5
2897168.0,16581.5,-1.2765395620258853,2880586.5,16581.5,-1.248922858577611,16581.5,-1.2463151121606328,0.0,-0.02761670344827416,0.0,9273.828571428545
2906441.8285714285,9273.828571428545,-1.2833826693680472,2897168.0,16581.5,-1.2765395620258853,14754.582142857136,-1.256424629228192,-7307.671428571455,-0.00684310734216198,0.0,9273.828571428545
2915715.657142857,9273.828571428545,-1.2924894882107938,2906441.8285714285,9273.828571428545,-1.2833826693680472,12927.664285714272,-1.2753336445455843,0.0,-0.009106818842746556,0.0,9273.828571428545
2924989.4857142856,9273.828571428545,-1.2793650107371717,2915715.657142857,9273.828571428545,-1.2924894882107938,11100.746428571409,-1.2829441825854744,0.0,0.01312447747362211,0.0,9273.828571428545
2934263.314285714,9273.828571428545,-1.2995986579407568,2924989.4857142856,9273.828571428545,-1.2793650107371717,9273.828571428545,-1.2887089565641925,0.0,-0.020233647203585114,0.0,9273.828571428545
2943537.1428571427,9273.828571428545,-1.3009685944074323,2934263.314285714,9273.828571428545,-1.2995986579407568,9273.828571428545,-1.2931054378240385,0.0,-0.001369936466675492,0.0,9273.828571428545
2952810.9714285717,9273.828571428545,-1.2587773367731323,2943537.1428571427,9273.828571428545,-1.3009685944074323,9273.828571428545,-1.2846773999646233,0.0,0.04219125763429998,0.0,9273.828571428545
2962084.8,9273.828571428545,-1.2579824856021178,2952810.9714285717,9273.828571428545,-1.2587773367731323,9273.828571428545,-1.2793317686808598,0.0,0.0007948511710145212,0.0,9273.828571428545
2971358.6285714284,9273.828571428545,-1.2589398538316565,2962084.8,9273.828571428545,-1.2579824856021178,9273.828571428545,-1.269167067653585,0.0,-0.0009573682295387353,0.0,9273.82857142901
2980632.4571428574,9273.82857142901,-1.2396984591099436,2971358.6285714284,9273.828571428545,-1.2589398538316565,9273.828571428661,-1.2538495338292126,4.656612873077393e-10,0.019241394721712934,0.0,9273.828571428545
2989906.285714286,9273.828571428545,-1.2320855687147396,2980632.4571428574,9273.82857142901,-1.2396984591099436,9273.828571428661,-1.2471765918146143,-4.656612873077393e-10,0.007612890395203964,0.0,9273.828571428545
2999180.1142857145,9273.828571428545,-1.2606077036866787,2989906.285714286,9273.828571428545,-1.2320855687147396,9273.828571428661,-1.2478328963357546,0.0,-0.028522134971939117,0.0,9273.828571428545
3008453.942857143,9273.828571428545,-1.2667018152561813,2999180.1142857145,9273.828571428545,-1.2606077036866787,9273.828571428661,-1.2497733866918859,0.0,-0.006094111569502569,0.0,9273.828571428545
3017727.7714285715,9273.828571428545,-1.286941100449122,3008453.942857143,9273.828571428545,-1.2667018152561813,9273.828571428545,-1.2615840470266804,0.0,-0.020239285192940715,0.0,9273.828571428545
3027001.6,9273.828571428545,-1.2936045868363457,3017727.7714285715,9273.828571428545,-1.286941100449122,9273.828571428545,-1.276963801557082,0.0,-0.006663486387223694,0.0,9273.828571428545
3036275.4285714286,9273.828571428545,-1.2931993443185084,3027001.6,9273.828571428545,-1.2936045868363457,9273.828571428545,-1.2851117117150395,0.0,0.00040524251783735643,0.0,9273.828571428545
3045549.257142857,9273.828571428545,-1.3056172917239797,3036275.4285714286,9273.828571428545,-1.2931993443185084,9273.828571428545,-1.294840580831989,0.0,-0.012417947405471308,0.0,9273.828571428545
3054823.0857142857,9273.828571428545,-1.2756068313372213,3045549.257142857,9273.828571428545,-1.3056172917239797,9273.828571428545,-1.2920070135540138,0.0,0.030010460386758364,0.0,9273.828571428545
3064096.9142857143,9273.828571428545,-1.305972267414436,3054823.0857142857,9273.828571428545,-1.2756068313372213,9273.828571428545,-1.2950989336985363,0.0,-0.030365436077214758,0.0,9273.828571428545
3073370.742857143,9273.828571428545,-1.3019436120265977,3064096.9142857143,9273.828571428545,-1.305972267414436,9273.828571428545,-1.2972850006255587,0.0,0.004028655387838365,0.0,9273.828571428545
3082644.571428572,9273.828571428545,-1.3109646457656283,3073370.742857143,9273.828571428545,-1.3019436120265977,9273.828571428545,-1.2986218391359707,0.0,-0.009021033739030626,0.0,9273.828571428545
3091918.4,9273.828571428545,-1.3077189567069445,3082644.571428572,9273.828571428545,-1.3109646457656283,9273.828571428545,-1.3066498704784015,0.0,0.0032456890586838316,0.0,9273.828571428545
3101192.2285714285,9273.828571428545,-1.3203807242735959,3091918.4,9273.828571428545,-1.3077189567069445,9273.828571428545,-1.3102519846931915,0.0,-0.012661767566651383,0.0,9273.828571428545
3110466.057142857,9273.828571428545,-1.3172633605509416,3101192.2285714285,9273.828571428545,-1.3203807242735959,9273.828571428545,-1.3140819218242776,0.0,0.003117363722654254,0.0,9273.828571428545
3119739.885714285,9273.828571428545,-1.3007042916959424,3110466.057142857,9273.828571428545,-1.3172633605509416,9273.828571428545,-1.311516833306856,0.0,0.016559068854999248,0.0,9273.828571428545
3129013.714285714,9273.828571428545,-1.3348752097455499,3119739.885714285,9273.828571428545,-1.3007042916959424,9273.828571428545,-1.3183058965665073,0.0,-0.03417091804960748,0.0,9273.82857142901
3138287.542857143,9273.82857142901,-1.3195923009053534,3129013.714285714,9273.828571428545,-1.3348752097455499,9273.828571428661,-1.3181087907244469,4.656612873077393e-10,0.015282908840196452,0.0,9273.828571428545
3147561.371428572,9273.828571428545,-1.3078989561336503,3138287.542857143,9273.82857142901,-1.3195923009053534,9273.828571428661,-1.315767689620124,-4.656612873077393e-10,0.01169334477170314,0.0,9273.828571428545
3156835.2,9273.828571428545,-1.310620712103799,3147561.371428572,9273.828571428545,-1.3078989561336503,9273.828571428661,-1.318246794722088,0.0,-0.002721755970148676,0.0,9273.828571428545
3166109.0285714287,9273.828571428545,-1.3038886742563252,3156835.2,9273.828571428545,-1.310620712103799,9273.828571428661,-1.310500160849782,0.0,0.006732037847473782,0.0,9273.828571428545
3175382.8571428573,9273.828571428545,-1.3002628897473447,3166109.0285714287,9273.828571428545,-1.3038886742563252,9273.828571428545,-1.3056678080602797,0.0,0.003625784508980434,0.0,9273.828571428545
3184656.685714286,9273.828571428545,-1.2974966487327741,3175382.8571428573,9273.828571428545,-1.3002628897473447,9273.828571428545,-1.3030672312100609,0.0,0.0027662410145705696,0.0,9273.828571428545
3193930.5142857144,9273.828571428545,-1.3246837728291054,3184656.685714286,9273.828571428545,-1.2974966487327741,9273.828571428545,-1.3065829963913873,0.0,-0.027187124096331283,0.0,9273.828571428545
3203204.342857143,9273.828571428545,-1.327632677871402,3193930.5142857144,9273.828571428545,-1.3246837728291054,9273.828571428545,-1.3125189972951565,0.0,-0.0029489050422966123,0.0,9273.828571428545
3212478.1714285715,9273.828571428545,-1.2970889256241376,3203204.342857143,9273.828571428545,-1.327632677871402,9273.828571428545,-1.311725506264355,0.0,0.030543752247264466,0.0,9273.828571428545
3221752.0,9273.828571428545,-1.0646480453000406,3212478.1714285715,9273.828571428545,-1.2970889256241376,9273.828571428545,-1.2535133554061715,0.0,0.23244088032409693,0.0,645798.0
3867550.0,645798.0,0.27172154714487096,3221752.0,9273.828571428545,-1.0646480453000406,168404.8714285714,-0.8544120254126772,636524.1714285715,1.3363695924449117,0.0,72680.0
3940230.0,72680.0,-0.02964005299956189,3867550.0,645798.0,0.27172154714487096,184256.41428571427,-0.5299138691947173,-573118.0,-0.30136160014443286,0.0,72680.0
4012910.0,72680.0,-0.3691322731889445,3940230.0,72680.0,-0.02964005299956189,200107.95714285714,-0.29792470608591903,0.0,-0.3394922201893826,0.0,72680.0
4085590.0,72680.0,-0.48574431968352405,4012910.0,72680.0,-0.3691322731889445,215959.5,-0.15319877468178988,0.0,-0.11661204649457957,0.0,114312.85714285728
4199902.857142857,114312.85714285728,-0.543612497999521,4085590.0,72680.0,-0.48574431968352405,83088.21428571432,-0.35703228596788783,41632.857142857276,-0.057868178315997,0.0,114312.85714285728
4314215.714285715,114312.85714285728,-0.6118626405214964,4199902.857142857,114312.85714285728,-0.543612497999521,93496.42857142864,-0.5025879328483714,0.0,-0.06825014252197537,0.0,114312.85714285728
4428528.571428572,114312.85714285728,-0.7778596658608928,4314215.714285715,114312.85714285728,-0.6118626405214964,103904.64285714296,-0.6047697810163586,0.0,-0.16599702533939642,0.0,114312.85714285634
4542841.428571428,114312.85714285634,-0.7667813685554653,4428528.571428572,114312.85714285728,-0.7778596658608928,114312.85714285704,-0.6750290432343439,-9.313225746154785e-10,0.011078297305427531,0.0,114312.85714285728
4657154.285714285,114312.85714285728,-0.8848574337226094,4542841.428571428,114312.85714285634,-0.7667813685554653,114312.85714285704,-0.760340277165116,9.313225746154785e-10,-0.11807606516714408,0.0,114312.85714285728
4771467.142857143,114312.85714285728,-0.9034027352705931,4657154.285714285,114312.85714285728,-0.8848574337226094,114312.85714285704,-0.8332253008523901,0.0,-0.018545301547983728,0.0,114312.85714285728
4885780.0,114312.85714285728,-0.9011880551973147,4771467.142857143,114312.85714285728,-0.9034027352705931,114312.85714285704,-0.8640573981864956,0.0,0.0022146800732784078,0.0,0.0
4885780.0,0.0,-0.8976789790566114,4885780.0,114312.85714285728,-0.9011880551973147,85734.64285714296,-0.8967818008117822,-114312.85714285728,0.0035090761407032822,0.0,127164.0
5012944.0,127164.0,-0.9543294458180973,4885780.0,0.0,-0.8976789790566114,88947.42857142864,-0.9141498038356541,127164.0,-0.056650466761485885,0.0,12124.243902439252
5025068.243902439,12124.243902439252,-0.9360086865363217,5012944.0,127164.0,-0.9543294458180973,63400.27526132413,-0.9223012916520863,-115039.75609756075,0.018320759281775567,0.0,12124.243902439252
5037192.487804879,12124.243902439252,-0.9189085856836764,5025068.243902439,12124.243902439252,-0.9360086865363217,37853.121951219626,-0.9267314242736767,0.0,0.01710010085264535,0.0,12124.24390243832
5049316.731707317,12124.24390243832,-0.9379186941549207,5037192.487804879,12124.243902439252,-0.9189085856836764,40884.182926829206,-0.9367913530482541,-9.313225746154785e-10,-0.01901010847124429,0.0,12124.243902439252
5061440.975609756,12124.243902439252,-0.9482273771942962,5049316.731707317,12124.24390243832,-0.9379186941549207,12124.243902439019,-0.9352658358923037,9.313225746154785e-10,-0.010308683039375488,0.0,12124.243902439252
5073565.219512195,12124.243902439252,-0.9810492624182046,5061440.975609756,12124.243902439252,-0.9482273771942962,12124.243902439019,-0.9465259798627744,0.0,-0.03282188522390839,0.0,12124.243902439252
5085689.463414635,12124.243902439252,-0.9667930700775097,5073565.219512195,12124.243902439252,-0.9810492624182046,12124.243902439019,-0.9584971009612328,0.0,0.014256192340694862,0.0,12124.24390243832
5097813.707317073,12124.24390243832,-0.9989865509358751,5085689.463414635,12124.243902439252,-0.9667930700775097,12124.243902439019,-0.9737640651564713,-9.313225746154785e-10,-0.032193480858365375,0.0,12124.243902439252
5109937.951219512,12124.243902439252,-1.0034805295054923,5097813.707317073,12124.24390243832,-0.9989865509358751,12124.243902439019,-0.9875773532342704,9.313225746154785e-10,-0.004493978569617196,0.0,12124.243902439252
5122062.195121951,12124.243902439252,-1.0089426999166176,5109937.951219512,12124.243902439252,-1.0034805295054923,12124.243902439019,-0.9945507126088737,0.0,-0.005462170411125289,0.0,12124.243902439252
5134186.439024391,12124.243902439252,-0.9914892187000987,5122062.195121951,12124.243902439252,-1.0089426999166176,12124.243902439019,-1.0007247497645209,0.0,0.017453481216518907,0.0,12124.24390243832
